chart_position,title,artist,stream_count,date,track_id
1,Wolke 10,by MERO,"1,139,265",03/11/2019,14f1n3XCW3fQhAODW0CwLK
2,Gib Ihm,by SHIRIN DAVID,"460,587",03/11/2019,5iIgIxtMNeogKaFUfvuAbs
3,DNA,"by KC Rebell, Summer Cem, Capital Bra","446,243",03/11/2019,4BD9yUEFI07WaDJ381DDMq
4,Kamehameha,"by Azet, Zuna","352,668",03/11/2019,0qzX2dAs1otoAABKNHUwRb
5,Capital Bra je m'appelle,by Capital Bra,"329,751",03/11/2019,6VMAFT0zfide2Jg8MVZAPz
6,Fragen,"by Azet, Zuna","327,858",03/11/2019,3gs4lX2JSAFc8v8piogE3i
7,Ferrari,"by Eno, MERO","294,466",03/11/2019,4AgK0CwpwcekXVdAoYB2VO
8,Prinzessa,by Capital Bra,"282,143",03/11/2019,7r55d7IhAj5UGKiYbXBwRP
9,Hobby Hobby,by MERO,"253,606",03/11/2019,260R90ctQ1SiPax90PuEsT
10,7 rings,by Ariana Grande,"239,115",03/11/2019,6ocbgoVGwYJhOv1GgI9NsF
11,Sweet but Psycho,by Ava Max,"238,554",03/11/2019,25sgk305KZfyuqVBQIahim
12,Hallo Hallo,"by Azet, Zuna","222,621",03/11/2019,0RjhrAgD7bSYBi0fyqX616
13,Look Back at It,by A Boogie Wit da Hoodie,"217,347",03/11/2019,3Ol2xnObFdKV9pmRD2t9x8
14,Con Calma,"by Daddy Yankee, Snow","215,888",03/11/2019,5w9c2J52mkdntKOmRLeM2m
15,Wow.,by Post Malone,"214,326",03/11/2019,6MWtB6iiXyIwun0YzU6DFP
16,Diablo,by Luciano,"205,749",03/11/2019,2myuZYePLUQV4I9KDbMmiW
17,Pam Pam,"by Azet, Zuna","204,709",03/11/2019,7varEevkxnTyw3qufGfE6V
18,Speechless (feat. Erika Sirola),by Robin Schulz,"201,521",03/11/2019,1rCcsYnmqbMYdkG7kS9GC5
19,Baller los,by MERO,"195,734",03/11/2019,1IPRghUN3LFPNbCTsfBJx9
20,Benzema,by Capital Bra,"194,318",03/11/2019,7KPGeiXWDsGEvFK62wzU8E
21,Giant (with Rag'n'Bone Man),by Calvin Harris,"192,338",03/11/2019,5itOtNx0WxtJmi1TQ3RuRd
22,Sucker,by Jonas Brothers,"189,072",03/11/2019,4y3OI86AEP6PQoDE6olYhO
23,JAJA,by Fero47,"186,958",03/11/2019,5z3vuYzS9UF6rD6TmBEdUf
24,ROMEO & JULIET,"by Loredana, Mozzik","184,912",03/11/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
25,Deine Mutter,"by Kool Savas, Nessi","181,583",03/11/2019,4y8xXLG9O3Rbl6e1KaNRTG
26,Pare,"by Azet, Zuna","177,571",03/11/2019,2E65WRtNfdWZjnIEaah9fA
27,Yapma,by C ARMA,"175,569",03/11/2019,1194zYf7UfSXP4omxVTmPa
28,"break up with your girlfriend, i'm bored",by Ariana Grande,"174,845",03/11/2019,4kV4N9D1iKVxx1KLvtTpjS
29,500 PS,"by Bonez MC, RAF Camora","169,260",03/11/2019,4UOXo3xWnxYdTf3sFyRaUG
30,Viva la Dealer,"by SDP, Capital Bra","168,370",03/11/2019,2vuFdbSOLje3khV4rLSEpm
31,Road2Goat,by Shindy,"168,263",03/11/2019,7jmyKXzjmjgmloEBZdFIRn
32,Lelele,"by Azet, Zuna","167,008",03/11/2019,61A9J4906Zkuqd22oasZVR
33,i'm so tired...,"by Lauv, Troye Sivan","164,863",03/11/2019,7COXchtUOMd6uIT6HvmRaI
34,So stell ich mir das vor,by 18 Karat,"164,851",03/11/2019,4xguhUOQ0YeguPC9Q3JSfz
35,Don't Call Me Up,by Mabel,"161,442",03/11/2019,5WHTFyqSii0lmT9R21abT8
36,Dresscode Gucci,by Joker Bra,"154,562",03/11/2019,1bdX9WfgtGmkczxGli2zmi
37,Shallow,"by Lady Gaga, Bradley Cooper","154,029",03/11/2019,2VxeLyX666F8uXCJ0dZF8B
38,High Hopes,by Panic! At The Disco,"153,500",03/11/2019,1rqqCSm0Qe4I9rUvWncaom
39,Tausend Tattoos,by Sido,"151,699",03/11/2019,2PAYSgrVOBz8RJqp9B7QLu
40,Let Me Down Slowly,by Alec Benjamin,"151,541",03/11/2019,2qxmye6gAegTMjLKEBoR3d
41,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"150,079",03/11/2019,4Nip6oiJU24LqcUEi7u19S
42,Nese Don,"by Azet, Zuna, RAF Camora","144,422",03/11/2019,1EBK8F9hcrAQo2OGJ66ILb
43,Wenn die Sonne untergeht,"by Azet, Zuna","141,192",03/11/2019,6eWgN8PoowGfqvDYVPxZAq
44,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"136,835",03/11/2019,6Xt6kg1kGrZCi4gJhijxeT
45,DODI,by Shindy,"136,562",03/11/2019,63THFs9ovzO3WQsz4lzh0H
46,Leyla,"by Nimo, Capo","135,643",03/11/2019,08OFGhKf7mK1BGhzMtXaqo
47,WTF (feat. Amber Van Day),by HUGEL,"134,751",03/11/2019,0gn93i7HJt0calph67R5Wu
48,Licht (feat. Dardan),by Bausa,"134,278",03/11/2019,07zfbHDB3sGLROy9jVyTLP
49,Fading,"by Alle Farben, ILIRA","133,755",03/11/2019,2RP8Svo0pMwZXnVcmOffDw
50,Without Me,by Halsey,"131,675",03/11/2019,5p7ujcrUXASCNwRaWNHR1C
51,Power Over Me,by Dermot Kennedy,"129,154",03/11/2019,0OGNtqKkjI7FCE9HZ4Khgo
52,Ist es wahr,"by Azet, Zuna","127,779",03/11/2019,4CBmq7qDSuIna6QhW11hYv
53,bury a friend,by Billie Eilish,"125,987",03/11/2019,4NzMOnvSJVNKF7nw5NkXIP
54,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","120,564",03/11/2019,7FjZU7XFs7P9jHI9Z0yRhK
55,In My Mind,"by Dynoro, Gigi D'Agostino","119,778",03/11/2019,0E9ZjEAyAwOXZ7wJC0PD33
56,Nur ein Tanz,by Pietro Lombardi,"118,908",03/11/2019,6oaNpCVXUtmG0eKxsPO6Uf
57,Moonlight,by Gaullin,"117,460",03/11/2019,0A5gdlrpAuQqZ2iFgnqBFW
58,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"114,751",03/11/2019,1rciHe0jRJnF3J6CuAwOH0
59,Facetime - Remix,"by Dardan, Bausa, reezy","112,182",03/11/2019,65ABT1Rjw8P6QDo0NDNtrW
60,Geld verdammt,"by Azet, Zuna, Miami Yacine","110,290",03/11/2019,4l39FpxE1Gq0G6T2wMaabb
61,Zieh,"by Azet, Zuna","109,258",03/11/2019,0EDfHoIv0QzEybexqdnYkI
62,Ghetto,"by Azet, Zuna","106,102",03/11/2019,0zhIsKJiASrRn0k3kRLnAj
63,Happier,"by Marshmello, Bastille","103,901",03/11/2019,2dpaYNEQHiRxtZbfNsse99
64,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"102,251",03/11/2019,1WSGTYKLEpKfNQYYW5Oymt
65,Intro,by Juju,"102,046",03/11/2019,4wW6VRscjuToZbt5zrxNFR
66,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"101,034",03/11/2019,4w8niZpiMy6qz1mntFA5uM
67,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","100,922",03/11/2019,0YammaEkYSeo9vQYZ1OwS6
68,Kokain,"by Bonez MC, RAF Camora, Gzuz","100,762",03/11/2019,4Bj3usjRTckEJARO0dLbDf
69,Dancing With A Stranger (with Normani),by Sam Smith,"100,398",03/11/2019,6Qs4SXO9dwPj5GKvVOv8Ki
70,Someone You Loved,by Lewis Capaldi,"100,380",03/11/2019,2TIlqbIneP0ZY1O0EzYLlc
71,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","100,335",03/11/2019,38KR9aB0bPkjM4gKhKr7tr
72,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","99,271",03/11/2019,0kLA41xkWzzYzMIEGFuDkP
73,Be Alright,by Dean Lewis,"98,358",03/11/2019,3EPXxR3ImUwfayaurPi3cm
74,Robbery,by Juice WRLD,"97,542",03/11/2019,6Hj9jySrnFppAI0sEMCZpJ
75,Warnung,by Kontra K,"96,541",03/11/2019,3OgD9c7c6GhEWUK660Ezbr
76,Bad Liar,by Imagine Dragons,"94,913",03/11/2019,2RSHsoi04658QL5xgQVov3
77,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","93,245",03/11/2019,3KkXRkHbMCARz0aVfEt68P
78,Cataleya,by Samra,"92,324",03/11/2019,3MrTi2XjvQCZm8V1P1ryuR
79,2x,by Mathea,"89,707",03/11/2019,2pu5rVWy3zPlgypJzL3Mlw
80,thank you,by Lena,"89,630",03/11/2019,3uCZ4IqMY54A0jxRkyPGPl
81,Fast,by Juice WRLD,"89,477",03/11/2019,6MjNilJCVKJq0LfFvo5jWJ
82,Baui Coupé,"by Diplo, Bausa","89,143",03/11/2019,4J2c8Mk8stfWPzt1u0G90W
83,Facetime,by Dardan,"88,445",03/11/2019,0oZyouBDStcJEUbTmSfys2
84,Body (feat. brando),by Loud Luxury,"88,411",03/11/2019,7K7MUBCnzgBAvMVW2RTWNs
85,wish you were gay,by Billie Eilish,"87,522",03/11/2019,4txc3txsIt81diMzGhrVPS
86,Skam Koh,"by Azet, Zuna","87,455",03/11/2019,7DPU8m1PkKE6t1uekL4Fm4
87,Zoey,"by Nimo, Capo","87,365",03/11/2019,0dGSOCj6hdV5Nr0V8FjONc
88,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"87,107",03/11/2019,71XGMPKmWtVxO7bGcGZhbn
89,Trance,by Qzeng,"86,786",03/11/2019,5eA0fLfQRw9WuX34ZRPvAT
90,Casanova,"by Summer Cem, Bausa","86,210",03/11/2019,0jB0RNZIfaihaDKNmdrI40
91,#niemalsantäuschen,by Farid Bang,"85,277",03/11/2019,4mI0sGmXHviRF9QbY4bfq7
92,Shem Shem & Sex,"by Nimo, Capo","85,214",03/11/2019,6ujq8IjOGkbJrp09qarW1E
93,Baila Baila Baila,by Ozuna,"84,006",03/11/2019,7uH27oIt4a6cIFCA8ZPcyG
94,mbappé,by KALIM,"82,731",03/11/2019,1jqMY73LS0o0WrtT0mha5R
95,Melodien (feat. Juju),by Capital Bra,"82,336",03/11/2019,5d35jcJj7WjDQBOHCHPY6t
96,Dior 2001,by RIN,"82,326",03/11/2019,2eNSyVH3sNPiAj9WpRYK73
97,Wild Stare,by Giant Rooks,"81,962",03/11/2019,2SClPoLfPJmwrr3EyfgRTS
98,Meer,by Luciano,"78,986",03/11/2019,1LcvTvRfWrQjrF6aymfugd
99,Last Hurrah,by Bebe Rexha,"78,915",03/11/2019,0i0wnv9UoFdZ5MfuFGQzMy
100,Rollin,by Kianush,"78,349",03/11/2019,5l8Pg6N9iakstqcE6i1EPo
101,MIDDLE CHILD,by J. Cole,"76,835",03/11/2019,2JvzF1RMd7lE3KmFlsyZD8
102,Neymar,"by Capital Bra, Ufo361","75,153",03/11/2019,7ecGSqT8Ulbzhs5QwgWGVN
103,Better When You're Gone,"by David Guetta, Brooks, Loote","74,967",03/11/2019,4Tvw0lweq9l2JPQKFbpbBQ
104,Who Do You Love,"by The Chainsmokers, 5 Seconds of Summer","74,917",03/11/2019,11cDEev79fPKi6uJCjUhu8
105,UFF,"by Veysel, Gzuz","74,621",03/11/2019,3Rq0ElVcisouAl71RtnTUS
106,Talk,"by Khalid, Disclosure","74,102",03/11/2019,0rTV5WefWd1J3OwIheTzxM
107,Copacabana,"by Leon Machère, Stard Ova, KALUMA","74,089",03/11/2019,214Mx6MSJhtaO1uPtZGqLH
108,Eastside (with Halsey & Khalid),by benny blanco,"74,071",03/11/2019,7FGq80cy8juXBCD2nrqdWU
109,Pure Water (with Migos),by Mustard,"73,930",03/11/2019,63cd4JkwGgYJrbOizbfmsp
110,"thank u, next",by Ariana Grande,"73,024",03/11/2019,3e9HZxeyfWwjeyPAMmWSSQ
111,Better Now,by Post Malone,"72,177",03/11/2019,7dt6x5M1jzdTEt8oCbisTK
112,BONNIE & CLYDE,"by Loredana, Mozzik","71,946",03/11/2019,5UtiebKGhsSce9gX1qCqic
113,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"71,764",03/11/2019,27rdGxbavYJeBphck5MZAF
114,Mercedes,by Eno,"70,579",03/11/2019,3FHppoOv1gMexzC9XyMCFz
115,PARAMILITÄR,"by GENT, Kollegah","70,567",03/11/2019,5dMuxROTRzrBcvi2zrLP7M
116,Happy Now,"by Kygo, Sandro Cavazza","69,157",03/11/2019,14sOS5L36385FJ3OL8hew4
117,rockstar (feat. 21 Savage),by Post Malone,"68,874",03/11/2019,0e7ipj03S05BNilyu5bRzt
118,Fleisch,by Hanybal,"68,294",03/11/2019,7MFwUxAEMDn6r2w2fF5ADW
119,Crack Koks Piece Unternehmen,"by Azet, Zuna, Nash","68,137",03/11/2019,5dhon2CluRK2u1m8hJHmk6
120,Nur ein Grund (feat. Jah Khalib),by Kontra K,"68,069",03/11/2019,1t7cJh7t5O5pgwkjZJv8pq
121,Lambo Diablo GT (feat. Nimo & Juju) - Remix,by Capo,"67,731",03/11/2019,3TMW1GOB1lsmvf8er2dE8g
122,Later Bitches,by The Prince Karma,"67,683",03/11/2019,2MhnrAz9dreS8zLzEuDflG
123,Ulala (feat. Eunique),by Mike Singer,"67,671",03/11/2019,3zZ4thsaNvldGqqZz34cLc
124,BANGBUS,by Fard,"67,046",03/11/2019,0VohAqpgh8HAV3gm9EhTle
125,Let You Love Me,by Rita Ora,"67,007",03/11/2019,5Fla3zyOCcIRqrDoKLU0DP
126,Feuer,by Capital Bra,"66,881",03/11/2019,3yuMTMJQ2gkvLhMVZLrcRV
127,Going Bad (feat. Drake),by Meek Mill,"66,449",03/11/2019,2IRZnDFmlqMuOrYOLnZZyc
128,Nummer unterdrückt,"by Bonez MC, RAF Camora","66,354",03/11/2019,2SRVj6ceeIffVEm9NFyRHI
129,Please Me,"by Cardi B, Bruno Mars","66,302",03/11/2019,0PG9fbaaHFHfre2gUVo7AN
130,Abfahrt,by FiNCH ASOZiAL,"65,633",03/11/2019,7sIQ5eF9ZmZY6lGGwZKaP9
131,Was du Liebe nennst,by Bausa,"65,314",03/11/2019,2hIY4sjfMeKwXXh2LvhrMo
132,Allein,by Capital Bra,"64,445",03/11/2019,4tW7mc0pab35DznfVlr3px
133,ZEZE (feat. Travis Scott & Offset),by Kodak Black,"64,276",03/11/2019,0FZ4Dmg8jJJAPJnvBIzD9z
134,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","63,881",03/11/2019,5N5k9nd479b1xpDZ4usjrg
135,Roadrunner,"by Nimo, Capo","63,824",03/11/2019,5ryCDI7vwLZp2PyHRdXGLC
136,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","63,220",03/11/2019,05Mp2UJulSttxQ4E6hQPH3
137,Push,"by Kianush, PA Sports, Mosh36","62,863",03/11/2019,2vwEnjG9FKzafXjZA3Xdyz
138,Calma - Remix,"by Pedro Capó, Farruko","62,716",03/11/2019,5iwz1NiezX7WWjnCgY5TH4
139,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"62,559",03/11/2019,1wJRveJZLSb1rjhnUHQiv6
140,Why so Serious,by Alice Merton,"62,196",03/11/2019,1FBzp2RXC04zE31DSCOqAY
141,Risiko,"by Bonez MC, RAF Camora","61,738",03/11/2019,4HIv1dRF270YMyfvuxnF0d
142,One Night Stand,by Capital Bra,"61,462",03/11/2019,3AXtDUSO78KrGa9Rq8rWUS
143,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"61,358",03/11/2019,5JEx7HbmvHQQswJCsoo9rA
144,Drama,"by Capital T, King Khalil, Trippie Boi, M.O.030, Lil Lano","61,273",03/11/2019,51pBoDMHvBHR6TmD09OAz7
145,Shot Clock,by Elias,"60,906",03/11/2019,49BoudZZ07V6J0RtTTKedY
146,Farben,by Kontra K,"60,900",03/11/2019,6hFmSZIw5gmn9mK4hfqozy
147,Arms Around You (feat. Maluma & Swae Lee),"by XXXTENTACION, Lil Pump","60,574",03/11/2019,2LskIZrCeLxRvCiGP8gxlh
148,SICKO MODE,by Travis Scott,"60,544",03/11/2019,2xLMifQCjDGFmkHkpNLD9h
149,lovely,"by Billie Eilish, Khalid","59,887",03/11/2019,1NJcg626wLln4pGHpiV7mf
150,MIA (feat. Drake),by Bad Bunny,"59,857",03/11/2019,116H0KvKr2Zl4RPuVBruDO
151,Bohemian Rhapsody - Remastered 2011,by Queen,"58,996",03/11/2019,7tFiyTwD0nx5a1eklYtX2J
152,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","58,129",03/11/2019,3DGar7krWlmrXRFHBcQF6z
153,Just You and I,by Tom Walker,"58,056",03/11/2019,03x2rVJRFUrvwlfxoHd9Mo
154,Here With Me,"by Marshmello, CHVRCHES","57,784",03/11/2019,5icOoE6VgqFKohjWWNp0Ac
155,Rise,"by Jonas Blue, Jack & Jack","57,366",03/11/2019,3KLygy1YWhmrQx0GRs7IOx
156,Tamam Tamam,by Summer Cem,"56,983",03/11/2019,2eRq2jwsZtb0uGH4qUsvT1
157,Walk Me Home,by P!nk,"56,147",03/11/2019,7DHApOHsIFo7EyfieArYGE
158,when the party's over,by Billie Eilish,"56,020",03/11/2019,14JzyD6FlBD5z0wV5P07YI
159,2002,by Anne-Marie,"55,783",03/11/2019,2BgEsaKNfHUdlh97KmvFyo
160,Taste (feat. Offset),by Tyga,"55,253",03/11/2019,5IaHrVsrferBYDm0bDyABy
161,Hasso,by KC Rebell,"55,196",03/11/2019,3TN6azWcvHM18VxhYVB1AG
162,Blah Blah Blah,by Armin van Buuren,"54,985",03/11/2019,0tp6mwUt99QnfY95T30Lqj
163,Like I Love You (feat. The NGHBRS),by Lost Frequencies,"54,559",03/11/2019,30K9xVNSog0DVr5ey5yVoY
164,Nevermind,by Dennis Lloyd,"54,357",03/11/2019,63SevszngYpZOwf63o61K4
165,Lucid Dreams,by Juice WRLD,"54,213",03/11/2019,285pBltuF7vW8TeWk8hdRR
166,Planlos,"by Nimo, Capo","53,694",03/11/2019,6UcDLqJ1WUBJsnLWkSeEd9
167,MILLIONDOLLAR$MILE,by Loredana,"53,276",03/11/2019,4nBcGqwztDJ29cyHVJtXsB
168,Murder On My Mind,by YNW Melly,"52,753",03/11/2019,7eBqSVxrzQZtK2mmgRG6lC
169,Love Someone,by Lukas Graham,"52,724",03/11/2019,3id2EVGKc3eFAMn9nFnB0r
170,SAD!,by XXXTENTACION,"52,422",03/11/2019,3ee8Jmje8o58CHK66QrVC2
171,My Bad,by Khalid,"52,348",03/11/2019,1DUSuNhF8P5vUGNPpQiZa5
172,Hear Me Calling,by Juice WRLD,"52,268",03/11/2019,13ZyrkCDmRz5xY3seuAWYk
173,Solo (feat. Demi Lovato),by Clean Bandit,"52,229",03/11/2019,3NuK5xMlSlB6K2Qp16zf3h
174,Sex Sells,"by Jamule, PA Sports","52,079",03/11/2019,0AeT2F0Hj81HIpdbJVj3zB
175,KHABIB (feat. HK),"by Gringo, Capital Bra, Kalazh44","51,861",03/11/2019,2QPyhgmVuQ9baEval2D46C
176,Ballin,by Luciano,"50,846",03/11/2019,4PwQl3zVNOg1NUZzTOux8S
177,Ruin My Life,by Zara Larsson,"50,805",03/11/2019,5tAa8Uaqr4VvA3693mbIhU
178,Moonlight,by XXXTENTACION,"50,279",03/11/2019,0JP9xo3adEtGSdUEISiszL
179,Aicha,by Moe Phoenix,"50,224",03/11/2019,5q0zwlgBB0Ub29dw7wcWKc
180,NBA,by Jamule,"50,066",03/11/2019,7byV9vmGlhVs8Pk1uSw6C0
181,Natural,by Imagine Dragons,"49,751",03/11/2019,2FY7b99s15jUprqC0M5NCT
182,Girls Like You (feat. Cardi B),by Maroon 5,"49,209",03/11/2019,7fa9MBXhVfQ8P8Df9OEbD8
183,Sativa,by Nura,"49,126",03/11/2019,47ceHwQ28xEamTY3iOnF9D
184,In the End,by Linkin Park,"49,026",03/11/2019,60a0Rd6pjrkxjPbaKzXjfq
185,"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)","by LEA, Cyril aka Aaron Hilmer","48,837",03/11/2019,5psDugCQ2V8uayDeSuTvdD
186,Cordula Grün,by Josh.,"48,658",03/11/2019,483ykNWhSQXYprueXUMNeo
187,Roli Glitzer Glitzer (feat. Luciano & Eno),by Capital Bra,"47,823",03/11/2019,5P8EPCYTLW2bR4PanlvEpI
188,Vagabund,by Bausa,"47,397",03/11/2019,3yhaXZury9ZUpfXvdvuWiB
189,No Stylist (feat. Drake),by French Montana,"47,341",03/11/2019,04MLEeAMuV9IlHEsD8vF6A
190,Sunset Lover,by Petit Biscuit,"47,299",03/11/2019,3WRQUvzRvBDr4AxMWhXc5E
191,Bones (feat. OneRepublic),by Galantis,"47,296",03/11/2019,1pfgsjmxVZhoZpeDx6POKv
192,Mula,by Mert,"47,107",03/11/2019,06xtJscJRJBZjTThCy46iq
193,KIKA,"by 6ix9ine, Tory Lanez","47,094",03/11/2019,6Gy7rXB6Ku5vIWC7WGWsl3
194,Knöcheltief,"by Trettmann, KitschKrieg, Gzuz","46,135",03/11/2019,7AwPgamlOy97TfTIXDvb4S
195,Girls Have Fun (feat. G-Eazy & Rich The Kid),by Tyga,"46,063",03/11/2019,1NHlyKgtR4roNylOhidKSv
196,Keller oder Cockschelle,"by Mois, Sun Diego","45,837",03/11/2019,4Lvu8RdqSW4uH6SHKgOfKq
197,Orbit,by SHIRIN DAVID,"45,816",03/11/2019,0dUjcVPXy2Npz7RAmylgOS
198,365,"by Zedd, Katy Perry","45,514",03/11/2019,2XWjPtKdi5sucFYtVav07d
199,Fame (feat. RAF Camora),by Kontra K,"45,383",03/11/2019,1imtCbjVIxYIkurjkye7Dg
200,Thotiana,by Blueface,"45,349",03/11/2019,3oh6SCCeLuXhFpEyepla6G
1,Wolke 10,by MERO,"1,048,339",03/12/2019,14f1n3XCW3fQhAODW0CwLK
2,Gib Ihm,by SHIRIN DAVID,"446,448",03/12/2019,5iIgIxtMNeogKaFUfvuAbs
3,DNA,"by KC Rebell, Summer Cem, Capital Bra","433,386",03/12/2019,4BD9yUEFI07WaDJ381DDMq
4,Capital Bra je m'appelle,by Capital Bra,"327,688",03/12/2019,6VMAFT0zfide2Jg8MVZAPz
5,Kamehameha,"by Azet, Zuna","319,149",03/12/2019,0qzX2dAs1otoAABKNHUwRb
6,Fragen,"by Azet, Zuna","314,182",03/12/2019,3gs4lX2JSAFc8v8piogE3i
7,Ferrari,"by Eno, MERO","290,896",03/12/2019,4AgK0CwpwcekXVdAoYB2VO
8,Prinzessa,by Capital Bra,"285,975",03/12/2019,7r55d7IhAj5UGKiYbXBwRP
9,Hobby Hobby,by MERO,"252,689",03/12/2019,260R90ctQ1SiPax90PuEsT
10,Sweet but Psycho,by Ava Max,"241,274",03/12/2019,25sgk305KZfyuqVBQIahim
11,Look Back at It,by A Boogie Wit da Hoodie,"240,534",03/12/2019,3Ol2xnObFdKV9pmRD2t9x8
12,7 rings,by Ariana Grande,"235,858",03/12/2019,6ocbgoVGwYJhOv1GgI9NsF
13,Con Calma,"by Daddy Yankee, Snow","226,874",03/12/2019,5w9c2J52mkdntKOmRLeM2m
14,Wow.,by Post Malone,"218,364",03/12/2019,6MWtB6iiXyIwun0YzU6DFP
15,Hallo Hallo,"by Azet, Zuna","216,328",03/12/2019,0RjhrAgD7bSYBi0fyqX616
16,Benzema,by Capital Bra,"203,789",03/12/2019,7KPGeiXWDsGEvFK62wzU8E
17,Speechless (feat. Erika Sirola),by Robin Schulz,"201,150",03/12/2019,1rCcsYnmqbMYdkG7kS9GC5
18,Diablo,by Luciano,"200,729",03/12/2019,2myuZYePLUQV4I9KDbMmiW
19,Giant (with Rag'n'Bone Man),by Calvin Harris,"196,872",03/12/2019,5itOtNx0WxtJmi1TQ3RuRd
20,Baller los,by MERO,"196,210",03/12/2019,1IPRghUN3LFPNbCTsfBJx9
21,Pam Pam,"by Azet, Zuna","191,934",03/12/2019,7varEevkxnTyw3qufGfE6V
22,JAJA,by Fero47,"188,939",03/12/2019,5z3vuYzS9UF6rD6TmBEdUf
23,Sucker,by Jonas Brothers,"184,524",03/12/2019,4y3OI86AEP6PQoDE6olYhO
24,ROMEO & JULIET,"by Loredana, Mozzik","183,974",03/12/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
25,Deine Mutter,"by Kool Savas, Nessi","180,224",03/12/2019,4y8xXLG9O3Rbl6e1KaNRTG
26,Yapma,by C ARMA,"179,033",03/12/2019,1194zYf7UfSXP4omxVTmPa
27,"break up with your girlfriend, i'm bored",by Ariana Grande,"173,359",03/12/2019,4kV4N9D1iKVxx1KLvtTpjS
28,500 PS,"by Bonez MC, RAF Camora","171,712",03/12/2019,4UOXo3xWnxYdTf3sFyRaUG
29,Viva la Dealer,"by SDP, Capital Bra","164,578",03/12/2019,2vuFdbSOLje3khV4rLSEpm
30,Don't Call Me Up,by Mabel,"163,760",03/12/2019,5WHTFyqSii0lmT9R21abT8
31,i'm so tired...,"by Lauv, Troye Sivan","159,677",03/12/2019,7COXchtUOMd6uIT6HvmRaI
32,Pare,"by Azet, Zuna","158,744",03/12/2019,2E65WRtNfdWZjnIEaah9fA
33,Road2Goat,by Shindy,"158,567",03/12/2019,7jmyKXzjmjgmloEBZdFIRn
34,Lelele,"by Azet, Zuna","157,881",03/12/2019,61A9J4906Zkuqd22oasZVR
35,Shallow,"by Lady Gaga, Bradley Cooper","152,391",03/12/2019,2VxeLyX666F8uXCJ0dZF8B
36,Let Me Down Slowly,by Alec Benjamin,"152,188",03/12/2019,2qxmye6gAegTMjLKEBoR3d
37,High Hopes,by Panic! At The Disco,"152,154",03/12/2019,1rqqCSm0Qe4I9rUvWncaom
38,So stell ich mir das vor,by 18 Karat,"151,851",03/12/2019,4xguhUOQ0YeguPC9Q3JSfz
39,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"151,122",03/12/2019,4Nip6oiJU24LqcUEi7u19S
40,Dresscode Gucci,by Joker Bra,"148,805",03/12/2019,1bdX9WfgtGmkczxGli2zmi
41,Tausend Tattoos,by Sido,"147,627",03/12/2019,2PAYSgrVOBz8RJqp9B7QLu
42,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"142,922",03/12/2019,6Xt6kg1kGrZCi4gJhijxeT
43,WTF (feat. Amber Van Day),by HUGEL,"139,522",03/12/2019,0gn93i7HJt0calph67R5Wu
44,Without Me,by Halsey,"137,615",03/12/2019,5p7ujcrUXASCNwRaWNHR1C
45,DODI,by Shindy,"137,100",03/12/2019,63THFs9ovzO3WQsz4lzh0H
46,Wenn die Sonne untergeht,"by Azet, Zuna","135,888",03/12/2019,6eWgN8PoowGfqvDYVPxZAq
47,Fading,"by Alle Farben, ILIRA","133,871",03/12/2019,2RP8Svo0pMwZXnVcmOffDw
48,Leyla,"by Nimo, Capo","131,651",03/12/2019,08OFGhKf7mK1BGhzMtXaqo
49,Licht (feat. Dardan),by Bausa,"129,309",03/12/2019,07zfbHDB3sGLROy9jVyTLP
50,Moonlight,by Gaullin,"128,791",03/12/2019,0A5gdlrpAuQqZ2iFgnqBFW
51,Nese Don,"by Azet, Zuna, RAF Camora","128,579",03/12/2019,1EBK8F9hcrAQo2OGJ66ILb
52,bury a friend,by Billie Eilish,"123,494",03/12/2019,4NzMOnvSJVNKF7nw5NkXIP
53,Power Over Me,by Dermot Kennedy,"123,396",03/12/2019,0OGNtqKkjI7FCE9HZ4Khgo
