chart_position,title,artist,stream_count,date,track_id
1,Blinding Lights,by The Weeknd,"45,727",03/11/2020,0sf12qNH5qcw8qpgymFOqD
2,Lettre à une femme,by Ninho,"45,160",03/11/2020,5HEtuK03ygUzqca6yfgOYZ
3,Dance Monkey,by Tones And I,"41,170",03/11/2020,1rgnBhdG2JDFTbYkYRZAku
4,The Box,by Roddy Ricch,"35,028",03/11/2020,0nbXyq5TXYPCO7pr3N8S4I
5,Angst,"by Loredana, Rymez","34,454",03/11/2020,3R3rQ7FbTJdsi5She10YvI
6,Roses - Imanbek Remix,by SAINt JHN,"29,071",03/11/2020,24Yi9hE78yPEbZ4kxyoXAI
7,Tusa,"by KAROL G, Nicki Minaj","26,425",03/11/2020,7k4t7uLgtOxPwTpFmtJNTY
8,Don't Start Now,by Dua Lipa,"24,666",03/11/2020,6WrI0LAC5M1Rw2MnX2ZvEg
9,Falling,by Trevor Daniel,"22,164",03/11/2020,4TnjEaWOeW0eKTKIEvJyCa
10,100k Cash,"by Capital Bra, Samra","21,664",03/11/2020,033if6Adj8fwBYsQzHOfQ8
11,6 Uhr,by Samra,"21,090",03/11/2020,57e7dy1hUpKVg1aUvKkx5R
12,Someone You Loved,by Lewis Capaldi,"20,924",03/11/2020,7qEHsqek33rTcFNT9PFqLf
13,Sip,by Luciano,"20,735",03/11/2020,4D4tA2ara3ihoOvjupr8cG
14,Before You Go,by Lewis Capaldi,"20,529",03/11/2020,2gMXnyrvIjhVBUZwvLZDMP
15,ROXANNE,by Arizona Zervas,"20,454",03/11/2020,696DnlkuDOXcMAnKlTgXXK
16,Godzilla (feat. Juice WRLD),by Eminem,"20,322",03/11/2020,7FIWs0pqAYbP91WWM0vlTQ
17,Roller,by Apache 207,"20,225",03/11/2020,6hw1Sy9wZ8UCxYGdpKrU6M
18,No Time To Die,by Billie Eilish,"19,978",03/11/2020,73SpzrcaHk0RQPFP73vqVR
19,Breaking Me,"by Topic, A7S","19,178",03/11/2020,3H7ihDc1dqLriiWXwsc2po
20,Ride It,by Regard,"19,124",03/11/2020,2tnVG71enUj33Ic2nFN6kZ
21,Intentions (feat. Quavo),by Justin Bieber,"18,401",03/11/2020,4umIPjkehX1r7uhmGvXiSV
22,Promo (feat. Damso),by Ninho,"18,060",03/11/2020,1l3WcVBNpaXBIWGYefPV9b
23,Life Is Good (feat. Drake),by Future,"17,273",03/11/2020,5yY9lUy8nbvjM1Uyo1Uqoc
24,death bed (coffee for your head),"by Powfu, beabadoobee","17,239",03/11/2020,7eJMfftS33KTjuF7lTsMCx
25,D A YYY T O N A,by Dardan,"17,214",03/11/2020,5Bj9rLRVpf5xxQwhlyOOeh
26,everything i wanted,by Billie Eilish,"17,106",03/11/2020,3ZCTVFBt2Brf31RLEnCkWJ
27,What If I Told You That I Love You,by Ali Gatie,"17,067",03/11/2020,3cqPu20DGTGUoZtbJH2Dmi
28,Lass los,"by Dhurata Dora, Azet","16,838",03/11/2020,0K5vPCPPPQYzrKHc17qB1I
29,Some Say,by Nea,"16,711",03/11/2020,4poybupy26pTWPr9zY1i7h
30,Say So,by Doja Cat,"16,533",03/11/2020,3Dv1eDb0MEgF93GpLXlucZ
31,In Your Eyes (feat. Alida),by Robin Schulz,"15,959",03/11/2020,61ZM92T2zaXIVsqncThQzC
32,Matrix,by Apache 207,"15,878",03/11/2020,7ygVaACDENw4PgLbN1awFE
33,bad guy,by Billie Eilish,"15,671",03/11/2020,2Fxmhks0bxGSBdJ92vM42m
34,Sunday Best,by Surfaces,"15,460",03/11/2020,1Cv1YLb4q0RzL6pybtaMLo
35,RITMO (Bad Boys For Life),"by Black Eyed Peas, J Balvin","15,111",03/11/2020,6cy3ki60hLwimwIje7tALf
36,Lose Control,"by MEDUZA, Becky Hill, Goodboys","15,065",03/11/2020,7CHi4DtfK4heMlQaudCuHK
37,Memories,by Maroon 5,"14,968",03/11/2020,2b8fOow8UzyDFAE27YhOZM
38,Moral of the Story,by Ashe,"14,893",03/11/2020,2nC3QhMI9reBIOWutbU3Tj
39,Every day (feat. Griff),by Ninho,"14,573",03/11/2020,1AItNk9SzkLHmjWrEz4XvW
40,Ignorantes,"by Bad Bunny, Sech","14,326",03/11/2020,38RIEav39FGi86jppxO0du
41,Weiss,by Samra,"14,226",03/11/2020,38YP1STiBe3AZevFFJILf4
42,Circles,by Post Malone,"14,191",03/11/2020,21jGcNKet2qwijlDFuPiPb
43,Señorita,"by Shawn Mendes, Camila Cabello","14,125",03/11/2020,6v3KW9xbzN5yKLt9YKDYA2
44,Mios mit Bars,by Luciano,"14,097",03/11/2020,7Ek9e3eIuktIFjpDRQfmHE
45,La puerta,by Ninho,"13,787",03/11/2020,6hSrPj9ikfFsxE04iVYvCa
46,Baby,"by Joker Bra, VIZE","13,551",03/11/2020,1V7JaMp11LKGwKiVmSetf0
47,U23 (feat. Z),by Mert,"13,440",03/11/2020,1iGM29PpHTyrra18Ft0w7O
48,You should be sad,by Halsey,"13,283",03/11/2020,7lidXGPXPYLNThITAOTlkK
49,Zipette,by Ninho,"13,161",03/11/2020,1Lulg5ZiMEXy3QNwb1PB8I
50,La Difícil,by Bad Bunny,"12,647",03/11/2020,6NfrH0ANGmgBXyxgV2PeXt
51,110,"by Capital Bra, Samra, LEA","12,628",03/11/2020,67ojvEGRPAUCOohuMPqoRC
52,Blueberry Faygo,by Lil Mosey,"12,334",03/11/2020,22LAwLoDA5b4AaGSkg6bKW
53,Le jeu (feat. Yaro),by Ninho,"12,059",03/11/2020,1malvU2QXTWKhVbQaCsCnE
54,Centre commercial (feat. Heuss L'enfoiré),by Ninho,"11,972",03/11/2020,4qDRw32NwvsGhQ4a9evbMm
55,P2,by Lil Uzi Vert,"11,586",03/11/2020,3kW4z2pIj5VY5fLjBrMRL5
56,Yummy,by Justin Bieber,"11,569",03/11/2020,16wAOAZ2OkqoIDN7TpChjR
57,AUF WIEDERSEHEN,by Mozzik,"11,509",03/11/2020,6JZrs7FFUkTpinCxM1DG3E
58,Supalonely,"by BENEE, Gus Dapperton","11,503",03/11/2020,4nK5YrxbMGZstTLbvj6Gxw
59,Physical,by Dua Lipa,"11,391",03/11/2020,5px6upUHM3fhOP621Edp4V
60,Rich Rich,by Ufo361,"11,344",03/11/2020,3VFT90E0yYjdHSFoGv02us
61,En chien,by Ninho,"11,271",03/11/2020,4vWalWi55l3pa9zh4X7NBx
62,Stupid Love,by Lady Gaga,"11,267",03/11/2020,2kJu14V7hbZw3I4K8L8SXb
63,Kein Wort,"by Juju, Loredana, Miksu / Macloud","11,254",03/11/2020,1hoLUVBx0ixX3kn0EX0P5n
64,Dior,by Pop Smoke,"11,231",03/11/2020,79s5XnCN4TJKTVMSmOx8Ep
65,M.I.L.S 3,by Ninho,"11,159",03/11/2020,3CdDFnkFxwd6mPZtTR9JzN
66,Never Seen the Rain,by Tones And I,"11,003",03/11/2020,2grAr8pWMuLWn8ZYEE9wDV
67,That Way - Bonus Track,by Lil Uzi Vert,"10,947",03/11/2020,2ajzBr7vwHTEBeqDzcsNRC
68,lovely (with Khalid),by Billie Eilish,"10,939",03/11/2020,0u2P5u6lvoDfwTYjAADbn4
69,Filon,by Ninho,"10,876",03/11/2020,0AvrSFPS8mN8OjUNCwemwa
70,C'était le rap,by Ninho,"10,851",03/11/2020,07JoaFTGT3QGuPn5EuusCZ
71,Ayy Macarena,by Tyga,"10,796",03/11/2020,6LcauUZjF1eXQrgqMUecHX
72,After Hours,by The Weeknd,"10,759",03/11/2020,4ejyZ4uJEXUURcgKp1kP8v
73,Blanche,"by Maes, Booba","10,691",03/11/2020,5GyyPRvEwdI4wJSUbzxHQv
74,What A Man Gotta Do,by Jonas Brothers,"10,672",03/11/2020,4wNIkl5XGiAACjFBlDWuSd
75,Mauvais Djo,by Ninho,"10,672",03/11/2020,2yTH2kLPOR2Hin61Qcdovr
76,Adore You,by Harry Styles,"10,654",03/11/2020,3jjujdWJ72nww5eGnfs2E7
77,Tu sais qu'on est gang (feat. Hös Copperfield),by Ninho,"10,637",03/11/2020,2c5fZV0p0gtq136T40QhcV
78,Ne reviens pas,"by Gradur, Heuss L'enfoiré","10,621",03/11/2020,4TnFANpjVwVKWzkxNzIyFH
79,Passt mir so gar nicht,by Joker Bra,"10,522",03/11/2020,7AUPR6VYsmTu8LwDuJVgCe
80,Gros vendeurs,by Ninho,"10,387",03/11/2020,14dBJOQG3mNCZK4m7i684L
81,I Don't Care (with Justin Bieber),by Ed Sheeran,"10,311",03/11/2020,0hVXuCcriWRGvwMV1r5Yn9
82,Meleğim,"by Soolking, Dadju","10,245",03/11/2020,0RyGkLUzlkmu6EZadbOgZa
83,HIGHEST IN THE ROOM,by Travis Scott,"10,217",03/11/2020,3eekarcy7kvN4yt5ZFzltW
84,Shallow,"by Lady Gaga, Bradley Cooper","9,999",03/11/2020,2VxeLyX666F8uXCJ0dZF8B
85,Beautiful People (feat. Khalid),by Ed Sheeran,"9,935",03/11/2020,70eFcWOvlMObDhURTqT4Fv
86,6.3,"by Naps, Ninho","9,908",03/11/2020,6bzxAa3VCiIGzhjsxbHo5q
87,Bruises,by Lewis Capaldi,"9,897",03/11/2020,4Of7rzpRpV1mWRbhp5rAqG
88,Higher Love,"by Kygo, Whitney Houston","9,811",03/11/2020,6oJ6le65B3SEqPwMRNXWjY
89,WHATS POPPIN,by Jack Harlow,"9,799",03/11/2020,3Q6F8RByyhRTJpRtZLY3cg
90,Rescue Me,by OneRepublic,"9,672",03/11/2020,0mjAU3yKR1QnXnHtjGJqTM
91,Schüsse im Regen,by Samra,"9,535",03/11/2020,3RgJvQlTg7tp5mXtylDXYx
92,My Oh My (feat. DaBaby),by Camila Cabello,"9,528",03/11/2020,3yOlyBJuViE2YSGn3nVE1K
93,Boss Bitch,by Doja Cat,"9,453",03/11/2020,78qd8dvwea0Gosb6Fe6j3k
94,Karakol,by Capo,"9,385",03/11/2020,0rl7zpqNO7xPbe2CDvyoks
95,If the World Was Ending - feat. Julia Michaels,by JP Saxe,"9,268",03/11/2020,2kJwzbxV2ppxnQoYw4GLBZ
96,Mon Ami,by Samra,"9,200",03/11/2020,1R4xkZXQUQ8QJtAdwHkSgC
97,Baby Pluto,by Lil Uzi Vert,"9,198",03/11/2020,7hav1MHURQf5SAoPk0egqh
98,Intro,by Ninho,"9,192",03/11/2020,61IbolPycynqLBQgK2qkLJ
99,Tilidin,"by Capital Bra, Samra","9,179",03/11/2020,0Dlcu2fgHklOnajVu2dUNU
100,To Die For,by Sam Smith,"9,101",03/11/2020,2ZTYlnhhV1UAReg7wIGolx
101,Salt,by Ava Max,"8,948",03/11/2020,7vgv8KZBSo0TPzyIWG9yzV
102,Bali,by Ninho,"8,846",03/11/2020,7iEz8A6A5cHcFU8qLKlQjh
103,Castles,by Freya Ridings,"8,718",03/11/2020,5tZWtGT65sMrDVPB5H444n
104,Donuts,by Gzuz,"8,447",03/11/2020,5XVPNr0CAoUn1jD033Ucoo
105,Rojo,by J Balvin,"8,442",03/11/2020,4uziEsK1yiqdauKVDPsmVG
106,Piece Of Your Heart,"by MEDUZA, Goodboys","8,382",03/11/2020,1DFD5Fotzgn6yYXkYsKiGs
107,when the party's over,by Billie Eilish,"8,379",03/11/2020,43zdsphuZLzwA9k4DJhU0I
108,Know Your Worth,"by Khalid, Disclosure","8,353",03/11/2020,0TrPqhAMoaKUFLR7iYDokf
109,200 km/h,by Apache 207,"8,338",03/11/2020,2PGA1AsJal6cyMNmKyE56q
110,Millésimes,by Ninho,"8,336",03/11/2020,6KDPQbwhILq3KKmDPrsZYL
111,Remember,by Nimo,"8,304",03/11/2020,3yXXNEh8zkNo8hxDjr1tLj
112,Zu Ende,"by Samra, ELIF","8,292",03/11/2020,0Vl4eICpXMjtiK0RhdaWov
113,Loco Contigo (feat. J. Balvin & Tyga),"by DJ Snake, J Balvin","8,200",03/11/2020,6osaMSJh9NguagEDQcZaKx
114,Forever (feat. Post Malone & Clever),by Justin Bieber,"8,033",03/11/2020,2ZlCGeK30BLRNSPC832pNZ
115,Distant,"by Maes, Ninho","8,003",03/11/2020,1Sb7QJRawbARgpMqyYNMkT
116,Takeaway,"by The Chainsmokers, ILLENIUM, Lennon Stella","7,920",03/11/2020,3g0mEQx3NTanacLseoP0Gw
117,2002,"by Sido, Apache 207","7,898",03/11/2020,2u8AXJyk8pICzj2wyPBL0b
118,Feel Me,by Selena Gomez,"7,701",03/11/2020,4MdcsdRj7i8eBm0qFjO4L4
119,Still Be Friends (feat. Tory Lanez & Tyga),by G-Eazy,"7,647",03/11/2020,0JjM9bKm4wrwohMslcm892
120,"Alone, Pt. II","by Alan Walker, Ava Max","7,536",03/11/2020,0bMbDctzMmTyK2j74j3nF3
121,Muévelo,"by Nicky Jam, Daddy Yankee","7,511",03/11/2020,4VgYtXCVJ7IbWAZ5ryfvEQ
122,Wieder Lila,"by Samra, Capital Bra","7,488",03/11/2020,2kkcJ8tSDV42LdWcPjy6We
123,High Fashion (feat. Mustard),by Roddy Ricch,"7,351",03/11/2020,07KXEDMj78x68D884wgVEm
124,Sweet but Psycho,by Ava Max,"7,344",03/11/2020,25sgk305KZfyuqVBQIahim
125,Dybala,"by Maes, Jul","7,300",03/11/2020,4Nfak8iMF4kQfQ6Pa8Z79m
126,CAVALIERO,by Booba,"7,261",03/11/2020,6hluRlFf8XucT5KaELb7SF
127,South of the Border (feat. Camila Cabello & Cardi B),by Ed Sheeran,"7,200",03/11/2020,4vUmTMuQqjdnvlZmAH61Qk
128,hot girl bummer,by blackbear,"7,184",03/11/2020,7aiClxsDWFRQ0Kzk5KI5ku
129,Lose You To Love Me,by Selena Gomez,"7,147",03/11/2020,4l0Mvzj72xxOpRrp6h8nHi
130,Me Gusta,"by Shakira, Anuel AA","7,111",03/11/2020,5Xhqh4lwJPtMUTsdBztN1a
131,Don't Call Me Up,by Mabel,"7,055",03/11/2020,5WHTFyqSii0lmT9R21abT8
132,I Love Me,by Demi Lovato,"7,025",03/11/2020,2IHLaN6wwYKQ3S24NsQqpA
133,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),by Lil Yachty,"7,002",03/11/2020,7wsmIIm0xWmtP7TmACXkJn
134,COLT,by Samra,"6,952",03/11/2020,76IVpz47q3ghkxoUeTTEKb
135,CITY OF ANGELS,by 24kGoldn,"6,818",03/11/2020,6ap9lSRJ0iLriGLqoJ44cq
136,Lucid Dreams,by Juice WRLD,"6,785",03/11/2020,285pBltuF7vW8TeWk8hdRR
137,Moulaga,"by Heuss L'enfoiré, Jul","6,750",03/11/2020,5BfCoUcWNXcpyJfjXRIeyC
138,Morado,by J Balvin,"6,743",03/11/2020,3mQ6SLdxxaL52Yte7KF2Ks
139,July,by Noah Cyrus,"6,722",03/11/2020,5a6pdCHlWS2ekOOQ70QnAr
140,China,"by Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","6,662",03/11/2020,2ksOAxtIxY8yElEWw8RhgK
141,In My Mind,"by Dynoro, Gigi D'Agostino","6,650",03/11/2020,0E9ZjEAyAwOXZ7wJC0PD33
142,Suicidal,by YNW Melly,"6,619",03/11/2020,1iSqfoUFnQwV0QW1EfUit8
143,Old Town Road - Remix,"by Lil Nas X, Billy Ray Cyrus","6,551",03/11/2020,2YpeDb67231RjR0MgVLzsG
144,rockstar (feat. 21 Savage),by Post Malone,"6,539",03/11/2020,0e7ipj03S05BNilyu5bRzt
145,Der Bratan bleibt der gleiche,by Capital Bra,"6,537",03/11/2020,2M39v73rNJmAXUXIW0oagP
146,BOP,by DaBaby,"6,502",03/11/2020,6Ozh9Ok6h4Oi1wUSLtBseN
147,Vermissen (feat. Henning May),by Juju,"6,445",03/11/2020,07f2b3CTdgKKlhv0mqUksz
148,La vie qu'on mène,by Ninho,"6,426",03/11/2020,0Jh6iWjna1wk5le0Ahn7No
149,Let Me Down Slowly,by Alec Benjamin,"6,402",03/11/2020,2qxmye6gAegTMjLKEBoR3d
150,The Other Side (from Trolls World Tour),"by SZA, Justin Timberlake","6,388",03/11/2020,463PQggkmk5tTw8ug0ahOX
151,Turn Me On (feat. Vula),"by Riton, Oliver Heldens","6,383",03/11/2020,0qaWEvPkts34WF68r8Dzx9
152,OUT WEST (feat. Young Thug),"by JACKBOYS, Travis Scott","6,379",03/11/2020,6gi6y1xwmVszDWkUqab1qw
153,Better,"by Lena, Nico Santos","6,366",03/11/2020,3jCMdvc8bFOKChETbFV9Zc
154,500 PS,"by Bonez MC, RAF Camora","6,365",03/11/2020,4UOXo3xWnxYdTf3sFyRaUG
155,Be Alright,by Dean Lewis,"6,229",03/11/2020,5qrSlOut2rNAWv3ubArkNy
156,Verkackt,"by Gzuz, Bonez MC","6,217",03/11/2020,0C6bsQq58Ue1XfL5PKTO6D
157,Hauseingang,by Pashanim,"6,190",03/11/2020,1IikW5aCjY08gagX94j3fJ
158,KRIMINELL,"by Kianush, PA Sports","6,180",03/11/2020,3ecKtWMr8HK99YOs7L6Ps3
159,Eiskalt,"by Loredana, Mozzik","6,168",03/11/2020,5sMugAU31Ug5SAUUbhBIKU
160,All Around The World (La La La),"by R3HAB, A Touch Of Class","6,130",03/11/2020,02itaCXOdC54J0ISjqqFAp
161,It's You,by Ali Gatie,"6,117",03/11/2020,5DqdesEfbRyOlSS3Tf6c29
162,Close Your Eyes,"by Felix Jaehn, VIZE, Miss Li","6,117",03/11/2020,7N06jo3EnV792VFaG8vuW6
163,40%,by Aya Nakamura,"6,110",03/11/2020,47LFcy7prvEY5D08d26zOo
164,"Lose Yourself - From ""8 Mile"" Soundtrack",by Eminem,"6,103",03/11/2020,1v7L65Lzy0j0vdpRjJewt1
165,No Idea,by Don Toliver,"6,080",03/11/2020,3VyjsVV24RmBIbWJAeUJNu
166,Para,by Veysel,"6,055",03/11/2020,1UjEKkdgoOwJhqSZqBrpO0
167,Wieso tust Du dir das an?,by Apache 207,"6,024",03/11/2020,6dNB3XdAzx7kTf5wa8Rg89
168,Treppenhaus,by LEA,"6,010",03/11/2020,3l72nWivgNKYMFC7OwMEO0
169,KEIN SCHLAF,"by Nimo, Hava","5,968",03/11/2020,1B89LtaW92jj4AqT7OZ0Fj
170,'Till I Collapse,"by Eminem, Nate Dogg","5,932",03/11/2020,4xkOaSrkexMciUUogZKVTS
171,Bohemian Rhapsody - Remastered 2011,by Queen,"5,887",03/11/2020,4u7EnebtmKWzUH433cf5Qv
172,3 Nights,by Dominic Fike,"5,880",03/11/2020,0uI7yAKUf52Cn7y3sYyjiX
173,Lo Mein,by Lil Uzi Vert,"5,876",03/11/2020,6CUP2khYzdphXebxVTfPE3
174,Only Human,by Jonas Brothers,"5,871",03/11/2020,0DiDStADDVh3SvAsoJAFMk
175,Revenge,by Elias,"5,847",03/11/2020,0VLwCyZ3QIvPXhPXhaiZfk
176,goosebumps,by Travis Scott,"5,828",03/11/2020,6gBFPUFcJLzWGx4lenP6h2
177,Speechless (feat. Erika Sirola),by Robin Schulz,"5,743",03/11/2020,1rCcsYnmqbMYdkG7kS9GC5
178,Happy Now,"by Kygo, Sandro Cavazza","5,739",03/11/2020,14sOS5L36385FJ3OL8hew4
179,Dove e quando,by Benji & Fede,"5,725",03/11/2020,5XM7tx8ovQ9UrYqUowW1AK
180,6AM.........,by Dardan,"5,711",03/11/2020,36J10AwMabBYxgNrV2S8gd
181,Good as Hell (feat. Ariana Grande),by Lizzo,"5,707",03/11/2020,2rjjNUYONZqC7wSd1i6OFq
182,Post Malone (feat. RANI),by Sam Feldt,"5,700",03/11/2020,36orMWv2PgvnzXsd5CJ0yL
183,100%,"by Senidah, RAF Camora","5,697",03/11/2020,58cWbqYLz06X69SqJiYeky
184,Outnumbered,by Dermot Kennedy,"5,674",03/11/2020,4Ta3PhWmY50ZLU1uhKFKPE
185,All of Me,by John Legend,"5,659",03/11/2020,3U4isOIWM3VvDubwSI3y7a
186,Street,by Maes,"5,643",03/11/2020,7x3kHHEczVkeuuFkUKjUv7
187,Hold Me While You Wait,by Lewis Capaldi,"5,619",03/11/2020,60iSKGrGazRzICtMjADNSM
188,Nur wegen dir,by Nimo,"5,608",03/11/2020,0ui2kVwPZKHaZxGhdIzBrp
189,Goodbyes (Feat. Young Thug),by Post Malone,"5,600",03/11/2020,6vBdBCoOhKHiYDDOcorfNo
190,Keine Liebe,"by RIN, Bausa","5,598",03/11/2020,4OVF6uwZlMOSlZmHDnwliX
191,CHING CHING CHING,by Farid Bang,"5,565",03/11/2020,32ojM1s5NBAmuSzkJhS8aP
192,La Santa,"by Bad Bunny, Daddy Yankee","5,548",03/11/2020,69vlMrzHwATKzupwNcUPyK
193,Monster,"by LUM!X, Gabry Ponte","5,543",03/11/2020,0YU17F0BlVXvmx5ytsR43w
194,Believer,by Imagine Dragons,"5,511",03/11/2020,0pqnGHJpmpxLKifKRmU6WP
195,Always Remember Us This Way,by Lady Gaga,"5,496",03/11/2020,2rbDhOo9Fh61Bbu23T2qCk
196,Can't Hold Us - feat. Ray Dalton,by Macklemore & Ryan Lewis,"5,488",03/11/2020,3bidbhpOYeV4knp8AIu8Xn
197,Con Calma,"by Daddy Yankee, Snow","5,475",03/11/2020,5w9c2J52mkdntKOmRLeM2m
198,No Judgement,by Niall Horan,"5,464",03/11/2020,5IUOU5xkzGHsRFOYNu3GSK
199,Instagram,"by Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas, Like Mike","5,463",03/11/2020,0U6bQIAh6MCGo1xjbIIx2S
200,Futsal Shuffle 2020 - Bonus Track,by Lil Uzi Vert,"5,461",03/11/2020,2fOlBMkWR7lXJfqp5VTbDG
1,Blinding Lights,by The Weeknd,"43,443",03/12/2020,0sf12qNH5qcw8qpgymFOqD
2,Lettre à une femme,by Ninho,"40,671",03/12/2020,5HEtuK03ygUzqca6yfgOYZ
3,Dance Monkey,by Tones And I,"39,180",03/12/2020,1rgnBhdG2JDFTbYkYRZAku
4,The Box,by Roddy Ricch,"33,323",03/12/2020,0nbXyq5TXYPCO7pr3N8S4I
5,Angst,"by Loredana, Rymez","31,145",03/12/2020,3R3rQ7FbTJdsi5She10YvI
6,Roses - Imanbek Remix,by SAINt JHN,"28,737",03/12/2020,24Yi9hE78yPEbZ4kxyoXAI
7,Tusa,"by KAROL G, Nicki Minaj","25,057",03/12/2020,7k4t7uLgtOxPwTpFmtJNTY
8,Don't Start Now,by Dua Lipa,"23,581",03/12/2020,6WrI0LAC5M1Rw2MnX2ZvEg
9,Falling,by Trevor Daniel,"21,158",03/12/2020,4TnjEaWOeW0eKTKIEvJyCa
10,100k Cash,"by Capital Bra, Samra","20,340",03/12/2020,033if6Adj8fwBYsQzHOfQ8
11,Godzilla (feat. Juice WRLD),by Eminem,"20,320",03/12/2020,7FIWs0pqAYbP91WWM0vlTQ
12,6 Uhr,by Samra,"20,244",03/12/2020,57e7dy1hUpKVg1aUvKkx5R
13,Sip,by Luciano,"19,935",03/12/2020,4D4tA2ara3ihoOvjupr8cG
14,Someone You Loved,by Lewis Capaldi,"19,867",03/12/2020,7qEHsqek33rTcFNT9PFqLf
15,Roller,by Apache 207,"19,705",03/12/2020,6hw1Sy9wZ8UCxYGdpKrU6M
16,Before You Go,by Lewis Capaldi,"19,597",03/12/2020,2gMXnyrvIjhVBUZwvLZDMP
17,ROXANNE,by Arizona Zervas,"19,160",03/12/2020,696DnlkuDOXcMAnKlTgXXK
18,Breaking Me,"by Topic, A7S","18,739",03/12/2020,3H7ihDc1dqLriiWXwsc2po
19,No Time To Die,by Billie Eilish,"18,378",03/12/2020,73SpzrcaHk0RQPFP73vqVR
20,Ride It,by Regard,"18,195",03/12/2020,2tnVG71enUj33Ic2nFN6kZ
21,Intentions (feat. Quavo),by Justin Bieber,"17,969",03/12/2020,4umIPjkehX1r7uhmGvXiSV
22,death bed (coffee for your head),"by Powfu, beabadoobee","17,108",03/12/2020,7eJMfftS33KTjuF7lTsMCx
23,D A YYY T O N A,by Dardan,"16,726",03/12/2020,5Bj9rLRVpf5xxQwhlyOOeh
24,Some Say,by Nea,"16,708",03/12/2020,4poybupy26pTWPr9zY1i7h
25,Life Is Good (feat. Drake),by Future,"16,399",03/12/2020,5yY9lUy8nbvjM1Uyo1Uqoc
26,Say So,by Doja Cat,"16,379",03/12/2020,3Dv1eDb0MEgF93GpLXlucZ
27,Lass los,"by Dhurata Dora, Azet","16,298",03/12/2020,0K5vPCPPPQYzrKHc17qB1I
28,What If I Told You That I Love You,by Ali Gatie,"16,129",03/12/2020,3cqPu20DGTGUoZtbJH2Dmi
29,In Your Eyes (feat. Alida),by Robin Schulz,"16,032",03/12/2020,61ZM92T2zaXIVsqncThQzC
30,everything i wanted,by Billie Eilish,"15,909",03/12/2020,3ZCTVFBt2Brf31RLEnCkWJ
31,Promo (feat. Damso),by Ninho,"15,697",03/12/2020,1l3WcVBNpaXBIWGYefPV9b
32,Sunday Best,by Surfaces,"15,095",03/12/2020,1Cv1YLb4q0RzL6pybtaMLo
33,Matrix,by Apache 207,"14,912",03/12/2020,7ygVaACDENw4PgLbN1awFE
34,bad guy,by Billie Eilish,"14,657",03/12/2020,2Fxmhks0bxGSBdJ92vM42m
35,RITMO (Bad Boys For Life),"by Black Eyed Peas, J Balvin","14,372",03/12/2020,6cy3ki60hLwimwIje7tALf
36,Memories,by Maroon 5,"14,371",03/12/2020,2b8fOow8UzyDFAE27YhOZM
37,Lose Control,"by MEDUZA, Becky Hill, Goodboys","14,119",03/12/2020,7CHi4DtfK4heMlQaudCuHK
38,Señorita,"by Shawn Mendes, Camila Cabello","14,114",03/12/2020,6v3KW9xbzN5yKLt9YKDYA2
39,Moral of the Story,by Ashe,"13,812",03/12/2020,2nC3QhMI9reBIOWutbU3Tj
40,Ignorantes,"by Bad Bunny, Sech","13,700",03/12/2020,38RIEav39FGi86jppxO0du
41,Circles,by Post Malone,"13,641",03/12/2020,21jGcNKet2qwijlDFuPiPb
42,Weiss,by Samra,"13,511",03/12/2020,38YP1STiBe3AZevFFJILf4
43,You should be sad,by Halsey,"13,144",03/12/2020,7lidXGPXPYLNThITAOTlkK
44,U23 (feat. Z),by Mert,"13,114",03/12/2020,1iGM29PpHTyrra18Ft0w7O
45,Baby,"by Joker Bra, VIZE","13,033",03/12/2020,1V7JaMp11LKGwKiVmSetf0
46,Mios mit Bars,by Luciano,"12,745",03/12/2020,7Ek9e3eIuktIFjpDRQfmHE
47,La Difícil,by Bad Bunny,"12,706",03/12/2020,6NfrH0ANGmgBXyxgV2PeXt
48,Blueberry Faygo,by Lil Mosey,"12,469",03/12/2020,22LAwLoDA5b4AaGSkg6bKW
49,110,"by Capital Bra, Samra, LEA","12,198",03/12/2020,67ojvEGRPAUCOohuMPqoRC
50,La puerta,by Ninho,"12,170",03/12/2020,6hSrPj9ikfFsxE04iVYvCa
51,Every day (feat. Griff),by Ninho,"12,098",03/12/2020,1AItNk9SzkLHmjWrEz4XvW
52,Supalonely,"by BENEE, Gus Dapperton","11,925",03/12/2020,4nK5YrxbMGZstTLbvj6Gxw
53,Zipette,by Ninho,"11,568",03/12/2020,1Lulg5ZiMEXy3QNwb1PB8I
54,Dior,by Pop Smoke,"11,485",03/12/2020,79s5XnCN4TJKTVMSmOx8Ep
55,P2,by Lil Uzi Vert,"11,406",03/12/2020,3kW4z2pIj5VY5fLjBrMRL5
56,Never Seen the Rain,by Tones And I,"11,085",03/12/2020,2grAr8pWMuLWn8ZYEE9wDV
57,Physical,by Dua Lipa,"10,991",03/12/2020,5px6upUHM3fhOP621Edp4V
58,Stupid Love,by Lady Gaga,"10,877",03/12/2020,2kJu14V7hbZw3I4K8L8SXb
59,That Way - Bonus Track,by Lil Uzi Vert,"10,718",03/12/2020,2ajzBr7vwHTEBeqDzcsNRC
