chart_position,title,artist,stream_count,date,track_id
77,L'ancien,by Ninho,"9,450",03/24/2019,5foznJ5MF2UvnrOE2pN6oN
78,Hops,by MERO,"9,447",03/24/2019,4fgV3PU9JBlpJu0w4Yhr76
79,Lelele,"by Azet, Zuna","9,410",03/24/2019,61A9J4906Zkuqd22oasZVR
80,Love Someone,by Lukas Graham,"9,251",03/24/2019,3id2EVGKc3eFAMn9nFnB0r
81,Old Town Road,by Lil Nas X,"9,228",03/24/2019,53CJANUxooaqGOtdsBTh7O
82,R.I.P. (feat. Rita Ora & Anitta),by Sofia Reyes,"9,040",03/24/2019,6JqpFboOH2bq9pzaYbkKBn
83,Money (feat. Faouzia),by Ninho,"9,025",03/24/2019,1NUC8l1gq50VuHzmWRMA2G
84,wish you were gay,by Billie Eilish,"8,972",03/24/2019,4txc3txsIt81diMzGhrVPS
85,MIDDLE CHILD,by J. Cole,"8,750",03/24/2019,2JvzF1RMd7lE3KmFlsyZD8
86,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"8,648",03/24/2019,1wJRveJZLSb1rjhnUHQiv6
87,Tausend Tattoos,by Sido,"8,491",03/24/2019,2PAYSgrVOBz8RJqp9B7QLu
88,Bones (feat. OneRepublic),by Galantis,"8,422",03/24/2019,1pfgsjmxVZhoZpeDx6POKv
89,Soldi,by Mahmood,"8,349",03/24/2019,4szQkW1CDHqbRZGltXJdd3
90,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","8,189",03/24/2019,5N5k9nd479b1xpDZ4usjrg
91,Eastside (with Halsey & Khalid),by benny blanco,"8,138",03/24/2019,7FGq80cy8juXBCD2nrqdWU
92,Better Now,by Post Malone,"7,970",03/24/2019,7dt6x5M1jzdTEt8oCbisTK
93,Going Bad (feat. Drake),by Meek Mill,"7,962",03/24/2019,2IRZnDFmlqMuOrYOLnZZyc
94,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","7,874",03/24/2019,38KR9aB0bPkjM4gKhKr7tr
95,My Bad,by Khalid,"7,823",03/24/2019,1DUSuNhF8P5vUGNPpQiZa5
96,ROMEO & JULIET,"by Loredana, Mozzik","7,802",03/24/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
97,Zéro paluche (feat. Tito),by Ninho,"7,792",03/24/2019,6HSO0pV9ky6eHdUpXpTMQj
98,Talk,"by Khalid, Disclosure","7,778",03/24/2019,0rTV5WefWd1J3OwIheTzxM
99,Thotiana,by Blueface,"7,774",03/24/2019,3oh6SCCeLuXhFpEyepla6G
100,JAJA,by Fero47,"7,773",03/24/2019,5z3vuYzS9UF6rD6TmBEdUf
101,Mill'n,by MERO,"7,747",03/24/2019,0LxEGZDLJWGx9x0wQUhyof
102,Esclavo de Tus Besos,"by Manuel Turizo, Ozuna","7,738",03/24/2019,3g4UyIcQwutiG0TfW32GnX
103,Sunset Lover,by Petit Biscuit,"7,716",03/24/2019,3WRQUvzRvBDr4AxMWhXc5E
104,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"7,710",03/24/2019,27rdGxbavYJeBphck5MZAF
105,"thank u, next",by Ariana Grande,"7,663",03/24/2019,3e9HZxeyfWwjeyPAMmWSSQ
106,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"7,662",03/24/2019,5JEx7HbmvHQQswJCsoo9rA
107,Melodien (feat. Juju),by Capital Bra,"7,561",03/24/2019,5d35jcJj7WjDQBOHCHPY6t
108,Gib ihn,by MERO,"7,532",03/24/2019,43o47EpZOuCV6YYUNcxxJl
109,Hallo Hallo,"by Azet, Zuna","7,518",03/24/2019,0RjhrAgD7bSYBi0fyqX616
110,Desconocidos,"by Mau y Ricky, Manuel Turizo, Camilo","7,506",03/24/2019,0s5DNDV6LAKn2u2Ufa3VjQ
111,DODI,by Shindy,"7,482",03/24/2019,63THFs9ovzO3WQsz4lzh0H
112,Rise,"by Jonas Blue, Jack & Jack","7,481",03/24/2019,3KLygy1YWhmrQx0GRs7IOx
113,when the party's over,by Billie Eilish,"7,411",03/24/2019,14JzyD6FlBD5z0wV5P07YI
114,Nevermind,by Dennis Lloyd,"7,408",03/24/2019,63SevszngYpZOwf63o61K4
115,Pare,"by Azet, Zuna","7,392",03/24/2019,2E65WRtNfdWZjnIEaah9fA
116,Diablo,by Luciano,"7,346",03/24/2019,76nfoEXEghZn7YPfJq5abF
117,SICKO MODE,by Travis Scott,"7,346",03/24/2019,2xLMifQCjDGFmkHkpNLD9h
118,Never Go Back,by Dennis Lloyd,"7,319",03/24/2019,2QrXzOqLCVDRZHkToA0tSR
119,Pure Water (with Migos),by Mustard,"7,308",03/24/2019,63cd4JkwGgYJrbOizbfmsp
120,lovely,"by Billie Eilish, Khalid","7,256",03/24/2019,1NJcg626wLln4pGHpiV7mf
121,079,by Lo & Leduc,"7,244",03/24/2019,3dfCKQy9JY2ixI58zTeUn9
122,NI,by Ninho,"7,228",03/24/2019,5ZCDAxmup54iZZDkMk0xNV
123,Happy Now,"by Kygo, Sandro Cavazza","7,194",03/24/2019,14sOS5L36385FJ3OL8hew4
124,Wenn die Sonne untergeht,"by Azet, Zuna","7,191",03/24/2019,6eWgN8PoowGfqvDYVPxZAq
125,Outro,by Ninho,"7,182",03/24/2019,3Q0rJi0Ooh4yLQF8WsxTAB
126,Moonlight,by Gaullin,"7,089",03/24/2019,0A5gdlrpAuQqZ2iFgnqBFW
127,Wild Stare,by Giant Rooks,"7,003",03/24/2019,2SClPoLfPJmwrr3EyfgRTS
128,Te Robaré,"by Nicky Jam, Ozuna","6,980",03/24/2019,6v0lAdFF4haL8xjBIUjtOw
129,2002,by Anne-Marie,"6,945",03/24/2019,2BgEsaKNfHUdlh97KmvFyo
130,Auf dem Weg,by MERO,"6,937",03/24/2019,2YICs34Vbs95OKhn5LXeFO
131,Don't Stop Me Now - Remastered 2011,by Queen,"6,911",03/24/2019,5T8EDUDqKcs6OSOwEsfqG7
132,Trampoline,by SHAED,"6,904",03/24/2019,0lsRatBUs9HNIZAmoGABzk
133,Let You Love Me,by Rita Ora,"6,902",03/24/2019,5Fla3zyOCcIRqrDoKLU0DP
134,Natural,by Imagine Dragons,"6,895",03/24/2019,2FY7b99s15jUprqC0M5NCT
135,rockstar (feat. 21 Savage),by Post Malone,"6,871",03/24/2019,0e7ipj03S05BNilyu5bRzt
136,Possédé,by Djadja & Dinaz,"6,821",03/24/2019,6g8Waa9vcFQP1FElldjfRr
137,7 Minutes,by Dean Lewis,"6,813",03/24/2019,5FXVrJhAOEEGhV6UonjE9N
138,Walk Me Home,by P!nk,"6,732",03/24/2019,7DHApOHsIFo7EyfieArYGE
139,SHUM SHUM,"by GENT, Noizy","6,726",03/24/2019,1NkqVTQmraEWbrSf19aHDL
140,Ella Quiere Beber - Remix,"by Anuel AA, Romeo Santos","6,719",03/24/2019,3f5lA8nnc4YYF1qf78WpHw
141,Khapta,"by Heuss L'enfoiré, Sofiane","6,712",03/24/2019,6stxV2bl7xSiPUornxwyNR
142,Contra La Pared,"by Sean Paul, J Balvin","6,704",03/24/2019,37eGbhE1xVFSvcKkqGb6i1
143,Last Hurrah,by Bebe Rexha,"6,648",03/24/2019,0i0wnv9UoFdZ5MfuFGQzMy
144,Who Do You Love,"by The Chainsmokers, 5 Seconds of Summer","6,642",03/24/2019,11cDEev79fPKi6uJCjUhu8
145,Arms Around You (feat. Maluma & Swae Lee),"by XXXTENTACION, Lil Pump","6,640",03/24/2019,2LskIZrCeLxRvCiGP8gxlh
146,Cataleya,by Samra,"6,633",03/24/2019,3MrTi2XjvQCZm8V1P1ryuR
147,Hardcore High,by Juju,"6,629",03/24/2019,6eTCxwf1n7XZLucLtFn0Fo
148,Shem Shem & Sex,"by Nimo, Capo","6,603",03/24/2019,6sOEMx5vECgoCAyIU9eb7b
149,Shape of You,by Ed Sheeran,"6,563",03/24/2019,7qiZfU4dY1lWllzX7mPBI3
150,Neymar,"by Capital Bra, Ufo361","6,538",03/24/2019,7ecGSqT8Ulbzhs5QwgWGVN
151,Rewrite The Stars (with James Arthur & Anne-Marie),by James Arthur,"6,534",03/24/2019,6mQLN3zRtAp6ovjusyYKrV
152,ZEZE (feat. Travis Scott & Offset),by Kodak Black,"6,522",03/24/2019,0FZ4Dmg8jJJAPJnvBIzD9z
153,Please Me,"by Cardi B, Bruno Mars","6,477",03/24/2019,0PG9fbaaHFHfre2gUVo7AN
154,Girls Like You (feat. Cardi B),by Maroon 5,"6,448",03/24/2019,7fa9MBXhVfQ8P8Df9OEbD8
155,Ist es wahr,"by Azet, Zuna","6,407",03/24/2019,4CBmq7qDSuIna6QhW11hYv
156,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"6,364",03/24/2019,71XGMPKmWtVxO7bGcGZhbn
157,Pa Mí - Remix,"by Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez","6,361",03/24/2019,224EVTFiLsdQignUFLvDeH
158,Moonlight,by XXXTENTACION,"6,339",03/24/2019,0JP9xo3adEtGSdUEISiszL
159,Enes Meral,by MERO,"6,320",03/24/2019,04hgIDWsvtlmAOSomsEYRG
160,Pam Pam,"by Azet, Zuna","6,284",03/24/2019,7varEevkxnTyw3qufGfE6V
161,Facetime,by Dardan,"6,236",03/24/2019,0oZyouBDStcJEUbTmSfys2
162,Allein,by Capital Bra,"6,216",03/24/2019,4tW7mc0pab35DznfVlr3px
163,Murder On My Mind,by YNW Melly,"6,204",03/24/2019,7eBqSVxrzQZtK2mmgRG6lC
164,Drôle de mentalité,by Djadja & Dinaz,"6,158",03/24/2019,6SfaEpLn8FOVXqWuDdCbCy
165,Shotgun,by George Ezra,"6,096",03/24/2019,4ofwffwvvnbSkrMSCKQDaC
166,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","6,070",03/24/2019,3DGar7krWlmrXRFHBcQF6z
167,No Sleep (feat. Bonn),by Martin Garrix,"6,067",03/24/2019,1ahVFh0ViDZr8LvkEVlq3B
168,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",by Rudimental,"6,005",03/24/2019,20ZP3Om9DvDazXrNUC7WM2
169,SAD!,by XXXTENTACION,"5,975",03/24/2019,3ee8Jmje8o58CHK66QrVC2
170,So Am I,by Ava Max,"5,931",03/24/2019,0uUNN1nSoUx1A4fkDCWDQ7
171,Balance ton quoi,by Angèle,"5,915",03/24/2019,2jX5c5RFp0A9E1GDsvGxIa
172,Perfect,by Ed Sheeran,"5,902",03/24/2019,0tgVpDi06FyKpA1z0VMD4v
173,Tout oublier,"by Angèle, Roméo Elvis","5,853",03/24/2019,06O3hxudc6V0BOuoCFSy71
174,Polaroid,"by Jonas Blue, Liam Payne, Lennon Stella","5,850",03/24/2019,6XqvFyJGdUD5IWee02ARKU
175,Zoey,"by Nimo, Capo","5,850",03/24/2019,0Kd1QMAhIFhqltE5eQkVzX
176,Another One Bites The Dust - Remastered 2011,by Queen,"5,826",03/24/2019,5vdp5UmvTsnMEMESIF2Ym7
177,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","5,823",03/24/2019,4n7jnSxVLd8QioibtTDBDq
178,Solo (feat. Demi Lovato),by Clean Bandit,"5,790",03/24/2019,3NuK5xMlSlB6K2Qp16zf3h
179,I Like It,"by Cardi B, Bad Bunny, J Balvin","5,774",03/24/2019,58q2HKrzhC3ozto2nDdN4z
180,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"5,693",03/24/2019,4Nip6oiJU24LqcUEi7u19S
181,Intro,by MERO,"5,661",03/24/2019,0uLCRADshP7njj8Eqw6Jxv
182,Taste (feat. Offset),by Tyga,"5,654",03/24/2019,5IaHrVsrferBYDm0bDyABy
183,Empty Space,by James Arthur,"5,639",03/24/2019,1uru26I2JKd2mQZt0MDCUe
184,Saturday Nights,by Khalid,"5,596",03/24/2019,5kfNriitmkNE8mUbZ7gbq8
185,Te Vi,"by Piso 21, Micro TDH","5,582",03/24/2019,059bcIhyc2SBwm6sw2AZzd
186,Creep On Me,"by GASHI, French Montana, DJ Snake","5,554",03/24/2019,1MUL6DO2gVimj2YrVedubd
187,Meer,by Luciano,"5,529",03/24/2019,1LcvTvRfWrQjrF6aymfugd
188,Believer,by Imagine Dragons,"5,519",03/24/2019,0pqnGHJpmpxLKifKRmU6WP
189,One Night Stand,by Capital Bra,"5,381",03/24/2019,3AXtDUSO78KrGa9Rq8rWUS
190,Thunder,by Imagine Dragons,"5,379",03/24/2019,1zB4vmk8tFRmM9UULNzbLB
191,Feel It Still,by Portugal. The Man,"5,359",03/24/2019,6QgjcU0zLnzq5OrUoSZ3OK
192,Mo Bamba,by Sheck Wes,"5,355",03/24/2019,1xzBco0xcoJEDXktl7Jxrr
193,Trop beau,by Lomepal,"5,301",03/24/2019,4WB9OeauHXnGOMUK4s80gM
194,Robbery,by Juice WRLD,"5,287",03/24/2019,6Hj9jySrnFppAI0sEMCZpJ
195,Lucid Dreams,by Juice WRLD,"5,282",03/24/2019,285pBltuF7vW8TeWk8hdRR
196,Road2Goat,by Shindy,"5,264",03/24/2019,7jmyKXzjmjgmloEBZdFIRn
197,Kokain,"by Bonez MC, RAF Camora, Gzuz","5,263",03/24/2019,4Bj3usjRTckEJARO0dLbDf
198,Africa,by TOTO,"5,207",03/24/2019,2374M0fQpWi3dLnB54qaLX
199,Praise The Lord (Da Shine) (feat. Skepta),by A$AP Rocky,"5,165",03/24/2019,7ycWLEP1GsNjVvcjawXz3z
200,One Kiss (with Dua Lipa),by Calvin Harris,"5,085",03/24/2019,7ef4DlsgrMEH11cDZd32M6
1,Cherry Lady,by Capital Bra,"76,857",03/25/2019,3r1cV21xPMkgCmxk8VqWOB
2,Au DD,by PNL,"74,930",03/25/2019,6VSaNvPPagk4U5Skxp6XfV
3,Wir ticken,"by Capital Bra, Samra","42,247",03/25/2019,1mdJ39D1lrR3aWIOhgeNaE
4,Ya Salame,"by Luciano, Samra","40,410",03/25/2019,0EDSU9JYeKABA14OcOuM7b
5,Blackberry Sky,by Eno,"40,344",03/25/2019,4cawYWrqMRz0T0hOIVxk6j
6,Con Calma,"by Daddy Yankee, Snow","35,910",03/25/2019,5w9c2J52mkdntKOmRLeM2m
7,Puerto Rico,by Fero47,"34,120",03/25/2019,0ypCvaP431mEM6znlVHNRP
8,Wolke 10,by MERO,"34,097",03/25/2019,200cTjC6si5Xz9af2QeHi2
9,Alleen,by KC Rebell,"31,134",03/25/2019,3UDsmMZsEMsvM82OcdqJWu
10,Pass auf wen du liebst,by Ufo361,"31,127",03/25/2019,5NsCv3I7o0f6vSQScG01f1
11,Maman ne le sait pas (feat. Niska),by Ninho,"27,416",03/25/2019,5c2HadbVTsMKjja4gohEFI
12,Calma - Remix,"by Pedro Capó, Farruko","25,975",03/25/2019,5iwz1NiezX7WWjnCgY5TH4
13,Baila Baila Baila,by Ozuna,"24,930",03/25/2019,7uH27oIt4a6cIFCA8ZPcyG
14,Shallow,"by Lady Gaga, Bradley Cooper","24,586",03/25/2019,2VxeLyX666F8uXCJ0dZF8B
15,7 rings,by Ariana Grande,"23,988",03/25/2019,6ocbgoVGwYJhOv1GgI9NsF
16,Don't Call Me Up,by Mabel,"21,941",03/25/2019,5WHTFyqSii0lmT9R21abT8
17,La vie qu'on mène,by Ninho,"21,298",03/25/2019,0Jh6iWjna1wk5le0Ahn7No
18,Sweet but Psycho,by Ava Max,"21,082",03/25/2019,25sgk305KZfyuqVBQIahim
19,Jay Jay,by MERO,"21,067",03/25/2019,3YxCKq3YPnTekAofhaHABZ
20,Wow.,by Post Malone,"19,899",03/25/2019,6MWtB6iiXyIwun0YzU6DFP
21,Giant (with Rag'n'Bone Man),by Calvin Harris,"19,634",03/25/2019,5itOtNx0WxtJmi1TQ3RuRd
22,Someone You Loved,by Lewis Capaldi,"18,923",03/25/2019,2TIlqbIneP0ZY1O0EzYLlc
23,Goutte d'eau,by Ninho,"18,381",03/25/2019,0rQbvQpjQ6QeeCAnVRzokf
24,Let Me Down Slowly,by Alec Benjamin,"18,207",03/25/2019,2qxmye6gAegTMjLKEBoR3d
25,Sucker,by Jonas Brothers,"17,864",03/25/2019,4y3OI86AEP6PQoDE6olYhO
26,DNA,"by KC Rebell, Summer Cem, Capital Bra","17,182",03/25/2019,4BD9yUEFI07WaDJ381DDMq
27,Putana,by Ninho,"16,876",03/25/2019,5oePa8PlOTPAlRaGs2OZ3A
28,Prinzessa,by Capital Bra,"16,639",03/25/2019,7r55d7IhAj5UGKiYbXBwRP
29,High Hopes,by Panic! At The Disco,"16,536",03/25/2019,1rqqCSm0Qe4I9rUvWncaom
30,Speechless (feat. Erika Sirola),by Robin Schulz,"16,521",03/25/2019,1rCcsYnmqbMYdkG7kS9GC5
31,Capital Bra je m'appelle,by Capital Bra,"15,639",03/25/2019,6VMAFT0zfide2Jg8MVZAPz
32,Dunkel,"by Nimo, Capo","15,456",03/25/2019,7oucWf5O0GQOdUWTAIGP9u
33,Hobby Hobby,by MERO,"14,837",03/25/2019,0dmrz4V5kiezQAqQ3VqGob
34,Bad Liar,by Imagine Dragons,"14,460",03/25/2019,2RSHsoi04658QL5xgQVov3
35,"break up with your girlfriend, i'm bored",by Ariana Grande,"14,332",03/25/2019,4kV4N9D1iKVxx1KLvtTpjS
36,Be Alright,by Dean Lewis,"14,136",03/25/2019,2H4gf1wLxvYreMj1jcaN0k
37,Baller los,by MERO,"13,942",03/25/2019,1uNzKXVNwq7jwV0rhjXqLB
38,Look Back at It,by A Boogie Wit da Hoodie,"13,929",03/25/2019,3Ol2xnObFdKV9pmRD2t9x8
39,Benzema,by Capital Bra,"13,852",03/25/2019,7KPGeiXWDsGEvFK62wzU8E
40,Dancing With A Stranger (with Normani),by Sam Smith,"13,845",03/25/2019,6Qs4SXO9dwPj5GKvVOv8Ki
41,Paris c'est magique,by Ninho,"13,815",03/25/2019,5gNZjp6r2TfC3uh9iopWxt
42,Jusqu'à minuit (feat. JuL),by Ninho,"13,814",03/25/2019,4DwppHaJ76CJ0GYOFwrQoJ
43,Jamais (feat. Dadju),by Ninho,"13,692",03/25/2019,6nIr35G9lVYMcuedV4NY2t
44,HP,by Maluma,"13,453",03/25/2019,31UjYv5vLsDkzchJOtUMtW
45,Sans peine,by Ninho,"13,438",03/25/2019,4smLSyGtyNJLPb9J1Iuwsb
46,Power Over Me,by Dermot Kennedy,"13,373",03/25/2019,0OGNtqKkjI7FCE9HZ4Khgo
47,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"13,223",03/25/2019,1WSGTYKLEpKfNQYYW5Oymt
48,Jeune Lossa,by Ninho,"13,142",03/25/2019,1AaJX4YEeklJyRYisD10JT
49,Fading,"by Alle Farben, ILIRA","13,120",03/25/2019,2RP8Svo0pMwZXnVcmOffDw
50,Without Me,by Halsey,"13,001",03/25/2019,5p7ujcrUXASCNwRaWNHR1C
51,Gib Ihm,by SHIRIN DAVID,"12,670",03/25/2019,5iIgIxtMNeogKaFUfvuAbs
52,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"12,663",03/25/2019,4w8niZpiMy6qz1mntFA5uM
53,Secreto,"by Anuel AA, KAROL G","12,592",03/25/2019,5W83ErFkO3aKAIS1WMi6u0
54,In My Mind,"by Dynoro, Gigi D'Agostino","12,362",03/25/2019,0E9ZjEAyAwOXZ7wJC0PD33
55,Always Remember Us This Way,by Lady Gaga,"12,201",03/25/2019,2rbDhOo9Fh61Bbu23T2qCk
56,À Kinshasa (feat. Fally Ipupa),by Ninho,"12,081",03/25/2019,7bLy8fxBMroDuV0zxwGSn6
57,Tokarev,by Ninho,"12,034",03/25/2019,1WqP758rbjGxxZQm28PBme
58,La vivance (feat. Koba LaD),by Ninho,"12,012",03/25/2019,4waeGjPW1ovLjhbScVibAH
59,Big Pac,by Ninho,"11,973",03/25/2019,5C6WBcv7ILoSpREAZsnArO
60,Old Town Road,by Lil Nas X,"11,662",03/25/2019,53CJANUxooaqGOtdsBTh7O
61,bury a friend,by Billie Eilish,"11,605",03/25/2019,4NzMOnvSJVNKF7nw5NkXIP
62,Happier,"by Marshmello, Bastille","11,441",03/25/2019,2dpaYNEQHiRxtZbfNsse99
63,Kamehameha,"by Azet, Zuna","11,413",03/25/2019,0qzX2dAs1otoAABKNHUwRb
64,Wie Buffon,by MERO,"11,297",03/25/2019,09Yoq7UUSqh9aJSBoRMDfA
65,i'm so tired...,"by Lauv, Troye Sivan","11,128",03/25/2019,7COXchtUOMd6uIT6HvmRaI
66,Träume werden wahr,"by MERO, BRADO","11,065",03/25/2019,2GxHx0bbc0BK7Z0ChMJUtO
67,MIA (feat. Drake),by Bad Bunny,"11,057",03/25/2019,116H0KvKr2Zl4RPuVBruDO
68,L'ancien,by Ninho,"11,037",03/25/2019,5foznJ5MF2UvnrOE2pN6oN
69,Here With Me,"by Marshmello, CHVRCHES","11,022",03/25/2019,5icOoE6VgqFKohjWWNp0Ac
70,Money (feat. Faouzia),by Ninho,"10,917",03/25/2019,1NUC8l1gq50VuHzmWRMA2G
71,Ferrari,"by Eno, MERO","10,821",03/25/2019,4AgK0CwpwcekXVdAoYB2VO
72,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","10,619",03/25/2019,3KkXRkHbMCARz0aVfEt68P
73,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","10,375",03/25/2019,0YammaEkYSeo9vQYZ1OwS6
74,Adan y Eva,by Paulo Londra,"10,298",03/25/2019,6FyRXC8tJUh863JCkyWqtk
75,R.I.P. (feat. Rita Ora & Anitta),by Sofia Reyes,"10,012",03/25/2019,6JqpFboOH2bq9pzaYbkKBn
76,wish you were gay,by Billie Eilish,"9,964",03/25/2019,4txc3txsIt81diMzGhrVPS
77,MIDDLE CHILD,by J. Cole,"9,832",03/25/2019,2JvzF1RMd7lE3KmFlsyZD8
78,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"9,822",03/25/2019,1wJRveJZLSb1rjhnUHQiv6
79,Fragen,"by Azet, Zuna","9,705",03/25/2019,3gs4lX2JSAFc8v8piogE3i
80,Bones (feat. OneRepublic),by Galantis,"9,488",03/25/2019,1pfgsjmxVZhoZpeDx6POKv
81,500 PS,"by Bonez MC, RAF Camora","9,421",03/25/2019,4UOXo3xWnxYdTf3sFyRaUG
82,Bohemian Rhapsody - Remastered 2011,by Queen,"9,380",03/25/2019,7tFiyTwD0nx5a1eklYtX2J
83,Hops,by MERO,"9,379",03/25/2019,4fgV3PU9JBlpJu0w4Yhr76
84,Just You and I,by Tom Walker,"9,370",03/25/2019,03x2rVJRFUrvwlfxoHd9Mo
85,Zéro paluche (feat. Tito),by Ninho,"9,360",03/25/2019,6HSO0pV9ky6eHdUpXpTMQj
86,Body (feat. brando),by Loud Luxury,"9,264",03/25/2019,7K7MUBCnzgBAvMVW2RTWNs
87,Lelele,"by Azet, Zuna","9,063",03/25/2019,61A9J4906Zkuqd22oasZVR
88,My Bad,by Khalid,"8,837",03/25/2019,1DUSuNhF8P5vUGNPpQiZa5
89,Love Someone,by Lukas Graham,"8,831",03/25/2019,3id2EVGKc3eFAMn9nFnB0r
90,Going Bad (feat. Drake),by Meek Mill,"8,736",03/25/2019,2IRZnDFmlqMuOrYOLnZZyc
91,Never Go Back,by Dennis Lloyd,"8,676",03/25/2019,2QrXzOqLCVDRZHkToA0tSR
92,Te Robaré,"by Nicky Jam, Ozuna","8,636",03/25/2019,6v0lAdFF4haL8xjBIUjtOw
93,Outro,by Ninho,"8,595",03/25/2019,3Q0rJi0Ooh4yLQF8WsxTAB
94,NI,by Ninho,"8,447",03/25/2019,5ZCDAxmup54iZZDkMk0xNV
95,Eastside (with Halsey & Khalid),by benny blanco,"8,434",03/25/2019,7FGq80cy8juXBCD2nrqdWU
96,Soldi,by Mahmood,"8,423",03/25/2019,4szQkW1CDHqbRZGltXJdd3
97,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","8,415",03/25/2019,38KR9aB0bPkjM4gKhKr7tr
98,Talk,"by Khalid, Disclosure","8,186",03/25/2019,0rTV5WefWd1J3OwIheTzxM
99,Hardcore High,by Juju,"8,164",03/25/2019,6eTCxwf1n7XZLucLtFn0Fo
100,DODI,by Shindy,"8,157",03/25/2019,63THFs9ovzO3WQsz4lzh0H
101,Tausend Tattoos,by Sido,"8,134",03/25/2019,2PAYSgrVOBz8RJqp9B7QLu
102,Pure Water (with Migos),by Mustard,"8,079",03/25/2019,63cd4JkwGgYJrbOizbfmsp
103,Better Now,by Post Malone,"8,063",03/25/2019,7dt6x5M1jzdTEt8oCbisTK
104,Wild Stare,by Giant Rooks,"8,062",03/25/2019,2SClPoLfPJmwrr3EyfgRTS
105,Diablo,by Luciano,"8,036",03/25/2019,76nfoEXEghZn7YPfJq5abF
106,ROMEO & JULIET,"by Loredana, Mozzik","8,000",03/25/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
107,Thotiana,by Blueface,"7,914",03/25/2019,3oh6SCCeLuXhFpEyepla6G
108,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"7,900",03/25/2019,5JEx7HbmvHQQswJCsoo9rA
109,when the party's over,by Billie Eilish,"7,887",03/25/2019,14JzyD6FlBD5z0wV5P07YI
110,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"7,864",03/25/2019,27rdGxbavYJeBphck5MZAF
111,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","7,807",03/25/2019,5N5k9nd479b1xpDZ4usjrg
112,Possédé,by Djadja & Dinaz,"7,793",03/25/2019,6g8Waa9vcFQP1FElldjfRr
113,Last Hurrah,by Bebe Rexha,"7,704",03/25/2019,0i0wnv9UoFdZ5MfuFGQzMy
114,Walk Me Home,by P!nk,"7,671",03/25/2019,7DHApOHsIFo7EyfieArYGE
115,JAJA,by Fero47,"7,625",03/25/2019,5z3vuYzS9UF6rD6TmBEdUf
116,SICKO MODE,by Travis Scott,"7,623",03/25/2019,2xLMifQCjDGFmkHkpNLD9h
117,Esclavo de Tus Besos,"by Manuel Turizo, Ozuna","7,617",03/25/2019,3g4UyIcQwutiG0TfW32GnX
118,Moonlight,by Gaullin,"7,590",03/25/2019,0A5gdlrpAuQqZ2iFgnqBFW
119,"thank u, next",by Ariana Grande,"7,560",03/25/2019,3e9HZxeyfWwjeyPAMmWSSQ
120,Contra La Pared,"by Sean Paul, J Balvin","7,509",03/25/2019,37eGbhE1xVFSvcKkqGb6i1
121,Mill'n,by MERO,"7,476",03/25/2019,0LxEGZDLJWGx9x0wQUhyof
122,lovely,"by Billie Eilish, Khalid","7,469",03/25/2019,1NJcg626wLln4pGHpiV7mf
123,Let You Love Me,by Rita Ora,"7,458",03/25/2019,5Fla3zyOCcIRqrDoKLU0DP
124,Drôle de mentalité,by Djadja & Dinaz,"7,417",03/25/2019,6SfaEpLn8FOVXqWuDdCbCy
125,Sunset Lover,by Petit Biscuit,"7,390",03/25/2019,3WRQUvzRvBDr4AxMWhXc5E
126,Gib ihn,by MERO,"7,381",03/25/2019,43o47EpZOuCV6YYUNcxxJl
127,Happy Now,"by Kygo, Sandro Cavazza","7,314",03/25/2019,14sOS5L36385FJ3OL8hew4
128,SHUM SHUM,"by GENT, Noizy","7,305",03/25/2019,1NkqVTQmraEWbrSf19aHDL
129,Rewrite The Stars (with James Arthur & Anne-Marie),by James Arthur,"7,235",03/25/2019,6mQLN3zRtAp6ovjusyYKrV
130,Desconocidos,"by Mau y Ricky, Manuel Turizo, Camilo","7,214",03/25/2019,0s5DNDV6LAKn2u2Ufa3VjQ
131,Please Me,"by Cardi B, Bruno Mars","7,142",03/25/2019,0PG9fbaaHFHfre2gUVo7AN
